,obsHistID,sessionID,propID,fieldID,fieldRA,fieldDec,filter,expDate,expMJD,night,visitTime,visitExpTime,finRank,FWHMeff,FWHMgeom,transparency,airmass,vSkyBright,filtSkyBrightness,rotSkyPos,rotTelPos,lst,altitude,azimuth,dist2Moon,solarElong,moonRA,moonDec,moonAlt,moonAZ,moonPhase,sunAlt,sunAz,phaseAngle,rScatter,mieScatter,moonIllum,moonBright,darkBright,rawSeeing,wind,humidity,slewDist,slewTime,fiveSigmaDepth,ditheredRA,ditheredDec,count
1414301,1414111,1016,54,1000,5.718053,-0.674641,z,180835344,61673.001677,2093,34.0,30.0,5.222045,0.8701,0.767222,0.5,1.145961,21.469719,19.319719,1.500764,0.038656,5.121598,1.060565,2.024929,2.579843,129.817656,1.994889,0.406437,-1.448645,3.254027,31.832866,-0.321101,4.502444,111.305624,406918.867285,284.869995,0.00115,0.0,88.017951,0.653611,0.0,0.0,0.055859,4.714314,23.100146,5.718053000000001,-0.6680280000000001,475
1416446,1416255,1016,54,1000,5.718053,-0.674641,z,181265978,61677.985866,2098,34.0,30.0,4.527783,0.858283,0.757509,0.0,1.152843,17.276815,17.0,1.478548,0.006006,5.107994,1.049998,2.022703,2.194514,125.624939,3.177495,-0.091863,-0.2595,4.444539,0.138462,-0.225226,4.523393,175.735003,320978.68373,1015.289105,1.3e-05,0.0,88.428035,0.636774,0.0,0.0,0.055859,4.72022,21.975164,5.742498173976573,-0.6680280000000001,476
1416485,1416294,1016,54,1000,5.718053,-0.674641,z,181267499,61678.003462,2098,34.0,30.0,6.341912,0.835722,0.738963,0.0,1.10278,21.502317,19.352317,1.424026,0.0449,5.218859,1.135633,2.049871,2.190453,125.609936,3.182142,-0.093698,-0.346139,4.380939,0.136479,-0.318361,4.461754,175.765668,320097.76952,1028.979693,1.3e-05,0.0,85.414601,0.636774,0.0,0.0,0.055859,5.165423,23.162541,5.742498173976573,-0.6680280000000001,477
1416490,1416299,1016,54,1000,5.718053,-0.674641,i,181267809,61678.007058,2098,34.0,30.0,4.514056,0.855585,0.755291,0.0,1.094121,21.509053,20.149053,1.425865,0.068751,5.241516,1.15298,2.058489,2.189612,125.606868,3.183111,-0.094073,-0.363597,4.367384,0.13618,-0.337246,4.448647,175.770318,319915.647339,1031.837855,1.3e-05,0.0,84.886278,0.636774,0.0,0.0,0.054771,4.872829,23.699566,5.742498173976573,-0.6680280000000001,478
1416528,1416337,1016,54,1000,5.718053,-0.674641,i,181269292,61678.024222,2098,34.0,30.0,5.546138,0.839208,0.741829,0.0,1.059439,21.536742,20.176742,1.366306,0.135017,5.349651,1.234239,2.121081,2.185548,125.592216,3.18782,-0.095863,-0.445549,4.299523,0.135246,-0.426293,4.383241,175.78486,319036.924488,1045.764125,1.3e-05,0.0,82.74881,0.636774,0.0,0.0,0.054771,4.890962,23.736924,5.742498173976573,-0.6680280000000001,479
1418106,1417913,1016,54,1000,5.718053,-0.674641,z,181438971,61679.988093,2100,34.0,30.0,4.512009,0.661056,0.595388,0.0,1.129315,17.276621,17.0,1.441876,0.00766,5.156433,1.087556,2.03191,1.752649,123.914864,3.639763,-0.295949,0.192796,4.480158,5.103451,-0.232279,4.502441,153.887423,250324.840708,4360.283984,9.3e-05,2.155989,87.02057,0.403894,0.0,0.0,0.054771,4.854006,22.260292,5.75227496304473,-0.6680280000000001,480
1418144,1417951,1016,54,1000,5.718053,-0.674641,z,181440449,61680.005205,2100,34.0,30.0,5.202581,0.645703,0.582768,0.0,1.085942,21.4917,19.387807,1.369288,0.035519,5.264247,1.170283,2.068459,1.749227,123.900159,3.643798,-0.29698,0.106598,4.430379,5.187077,-0.322444,4.441837,153.670535,250048.483263,4409.77309,9.4e-05,1.868617,84.38528,0.403894,0.0,0.0,0.054771,4.877399,23.460757,5.75227496304473,-0.6680280000000001,481
1423222,1423024,1016,54,1000,5.718053,-0.674641,z,181958267,61685.998463,2106,34.0,30.0,4.510211,0.810071,0.717878,0.0,1.066431,17.21292,17.0,1.3197,0.056013,5.324985,1.215975,2.103021,0.592884,118.709002,5.091916,-0.410033,1.33209,5.172859,55.493804,-0.271588,4.426575,83.691827,400396.177912,199873.973862,0.003274,258.944525,83.182486,0.626057,0.0,0.0,0.053179,4.864289,22.043981,5.71071944780703,-0.664722,482
1423256,1423058,1016,54,1000,5.718053,-0.674641,z,181959602,61686.013922,2106,34.0,30.0,6.445743,0.798779,0.708596,0.0,1.041771,20.014604,18.279723,1.256929,0.139495,5.422383,1.286661,2.192897,0.591865,118.695454,5.093961,-0.409135,1.255158,5.019193,55.639839,-0.351336,4.369161,83.523438,400612.469789,200546.957205,0.003292,254.571078,81.646794,0.626057,0.0,0.0,0.053179,4.86351,22.69455,5.71071944780703,-0.664722,483
1426632,1426434,1016,54,1000,5.718053,-0.674641,z,182306908,61690.033661,2110,34.0,30.0,4.452065,0.853046,0.753204,0.375,1.014529,18.945765,17.564689,0.990519,0.436438,5.615555,1.401361,2.645904,0.597364,115.162857,5.914379,-0.104347,1.062496,0.645503,88.364414,-0.438037,4.263243,39.889,399443.303082,196942.381376,0.011094,819.897924,79.929993,0.706547,0.0,0.0,0.085461,5.39493,22.27193,5.730275586988286,-0.664722,484
1426683,1426485,1016,54,1000,5.718053,-0.674641,z,182308962,61690.057432,2110,34.0,30.0,7.695055,0.851583,0.752001,0.375,1.011629,18.940928,17.562622,0.575292,0.846616,5.765323,1.419027,3.3863,0.600167,115.141763,5.916922,-0.102149,1.121809,0.353426,88.510224,-0.551012,4.154105,39.627746,398845.314007,195129.834016,0.011167,824.099427,79.746019,0.706547,0.0,0.0,0.048198,4.852826,22.272972,5.730275586988286,-0.664722,485
1427330,1427132,1016,54,1000,5.718053,-0.674641,y,182398006,61691.08804,2111,34.0,30.0,4.5069,1.137675,0.987169,0.0,1.034024,18.870405,17.3,5.238076,-0.003954,5.97537,1.31356,4.036452,0.763541,114.230239,6.112891,-0.002483,1.029374,0.269248,94.050306,-0.679783,3.979446,28.236029,362381.009595,113843.562524,0.014768,883.342402,81.160712,1.046705,0.0,0.0,0.055859,4.912026,21.360623,5.7351646217836,-0.664722,486
1427350,1427152,1016,54,1000,5.718053,-0.674641,y,182398806,61691.097301,2111,34.0,30.0,4.310324,1.145568,0.993657,0.0,1.046008,18.857577,17.3,5.324474,0.191823,6.033716,1.273107,4.11235,0.764787,114.221982,6.113873,-0.001572,1.039009,0.158571,94.092706,-0.716024,3.921095,28.133161,362095.714687,113376.49435,0.014805,894.054022,81.911856,1.046705,0.0,0.0,0.147081,6.78422,21.350959,5.7351646217836,-0.664722,487
1430707,1430509,1016,54,1000,5.718053,-0.674641,i,182743912,61695.091582,2115,34.0,30.0,4.511641,0.854765,0.754617,0.0,1.053979,19.491691,18.976194,5.937416,0.856222,6.066495,1.249373,4.144785,1.5522,110.670356,0.670644,0.362469,0.337873,0.876426,97.06468,-0.676289,3.93258,19.730054,242911.182634,8445.721844,0.018137,461.827026,82.409184,0.657153,0.0,0.0,0.055859,4.891939,23.142755,5.688720071750584,-0.6614150000000001,488
1441391,1441189,1016,54,1000,5.718053,-0.674641,r,184124188,61711.066994,2131,34.0,30.0,4.51585,1.121014,0.973474,0.25,1.091018,21.393688,21.182727,5.126381,0.191775,6.186825,1.159434,4.221148,0.992463,96.222004,4.543322,-0.45852,0.167452,4.27776,13.807614,-0.510591,3.98953,136.373076,311283.935967,53505.937981,0.000311,9.706122,84.696406,0.864897,0.0,0.0,0.054995,4.865484,24.049146,5.705830413011714,-0.658109,489
1441426,1441224,1016,54,1000,5.718053,-0.674641,r,184125582,61711.083133,2131,34.0,30.0,5.314223,1.146751,0.994629,0.25,1.133083,21.371301,21.160899,5.124531,0.282243,0.005322,1.081257,4.253082,0.989568,96.207172,4.547477,-0.457908,0.091519,4.23398,13.919579,-0.573634,3.901725,136.187435,311891.751919,54019.194612,0.000314,9.122255,87.246999,0.864897,0.0,0.0,0.054995,4.83896,24.009234,5.705830413011714,-0.658109,490
1442189,1441987,1016,54,1000,5.718053,-0.674641,r,184212177,61712.085383,2132,34.0,30.0,3.85203,1.324897,1.141065,0.5,1.148053,21.176959,21.009719,4.224558,-0.593287,0.036703,1.057319,4.258969,0.806401,95.2915,4.790267,-0.446596,0.252282,4.337687,21.468116,-0.577331,3.885215,124.794705,352565.257824,98836.056489,0.0006,27.116516,88.14274,1.01863,0.0,0.0,0.144969,11.879071,23.782112,5.71071944780703,-0.658109,491
1442242,1442040,1016,54,1000,5.718053,-0.674641,r,184214447,61712.111664,2132,34.0,30.0,7.384036,1.39376,1.197671,0.5,1.249219,21.14194,20.97609,3.974548,-0.729974,0.202285,0.928133,4.270506,0.802257,95.267297,4.796596,-0.445002,0.125288,4.26924,21.680098,-0.66504,3.721,124.49943,353513.980644,100196.301707,0.000609,25.004027,94.033467,1.01863,0.0,0.0,0.144969,10.340273,23.698612,5.71071944780703,-0.658109,492
1443246,1443044,1016,54,1000,5.718053,-0.674641,y,184987698,61721.061328,2141,34.0,30.0,4.284422,1.117875,0.970893,0.0,1.149882,19.245924,17.3,4.478111,-0.336953,0.039972,1.054506,4.259565,1.263542,87.067139,0.355283,0.251616,0.73425,0.416539,95.174097,-0.44789,3.980763,25.380404,263786.908945,21883.132968,0.015826,594.236041,88.251704,0.947144,0.0,0.0,0.111961,7.048498,21.358831,5.698496860818743,-0.654803,493
1447821,1447618,1016,54,1000,5.718053,-0.674641,i,185508740,61727.091899,2147,34.0,30.0,4.533646,1.183494,1.024832,0.0,1.363036,21.327572,19.967572,4.202213,-0.424454,0.335799,0.823691,4.262871,2.526455,81.527549,1.909492,0.425492,-0.211766,1.19891,80.689454,-0.537555,3.802811,52.136015,395630.320153,339.71912,0.008128,0.0,100.329867,0.829392,0.0,0.0,0.055859,4.698108,23.235302,5.7278310695906285,-0.654803,494
1447851,1447648,1016,54,1000,5.718053,-0.674641,i,185510027,61727.106795,2147,34.0,30.0,5.628091,1.236202,1.068158,0.0,1.465704,20.558431,19.198431,4.266902,-0.309268,0.429646,0.750861,4.251375,2.529303,81.513753,1.913388,0.425271,-0.139842,1.159051,80.554419,-0.584291,3.714166,52.331759,396244.64507,336.543119,0.008086,98.027521,105.718401,0.829392,0.0,0.0,0.055859,4.66436,22.809168,5.7278310695906285,-0.654803,495
1452826,1452622,1016,54,1000,5.718053,-0.674641,u,186198642,61735.076885,2155,34.0,30.0,4.544133,1.466586,1.257534,0.0,1.407416,21.302302,21.962302,4.594084,-0.009113,0.378828,0.790243,4.258143,1.671673,74.195287,3.734845,-0.319899,-0.698255,3.408455,4.682676,-0.455947,3.871757,155.005247,245155.26672,5695.152761,8.5e-05,0.0,102.692483,0.848686,0.0,0.0,0.048198,4.604463,22.677821,5.715608482602343,-0.6514960000000001,496
1457020,1456816,1016,54,1000,5.718053,-0.674641,r,186716471,61741.070268,2161,34.0,30.0,4.561633,1.114423,0.968056,0.25,1.478898,21.029149,20.8248,4.328649,-0.241897,0.440353,0.742568,4.249794,0.560333,68.712173,5.163681,-0.376378,0.195158,4.3883,15.13011,-0.412353,3.899723,134.2186,407211.163557,222526.488493,0.000354,25.677499,106.391332,0.677124,0.0,0.0,0.048077,4.443897,23.842119,5.698496860818743,-0.64819,497
1460414,1460210,1016,54,1000,5.718053,-0.674641,i,187147505,61746.059087,2166,34.0,30.0,4.561524,1.049227,0.914465,0.0,1.498643,19.876227,18.967945,4.523774,-0.038651,0.455919,0.730541,4.247408,0.808516,64.177195,6.149925,0.02938,0.779783,5.386704,58.619666,-0.355406,3.950825,80.072999,352081.176788,98148.954825,0.003677,274.529624,107.39027,0.651234,0.0,0.0,0.048198,4.448061,22.871705,5.722942034795315,-0.64819,498
1562732,1562526,1016,54,1000,5.718053,-0.674641,i,199186517,61885.399512,2305,34.0,30.0,4.530698,1.046581,0.91229,0.0,1.22113,21.416661,20.056661,0.991357,-0.561992,4.991922,0.959519,2.012936,1.36147,79.525598,0.465939,0.287402,-0.300829,1.407406,0.32088,-0.360389,1.510133,173.505336,252724.238628,15843.025125,1.6e-05,0.0,92.426052,0.769894,0.0,0.0,0.054771,4.8139710000000004,23.424869,5.6936078260234275,-0.6680280000000001,499
1562765,1562559,1016,54,1000,5.718053,-0.674641,y,199187962,61885.41623,2305,34.0,30.0,0.994049,0.961181,0.842091,0.0,1.162909,17.27666,17.0,1.486838,0.0,5.097247,1.035102,2.020003,1.365171,79.540506,0.469702,0.28909,-0.215424,1.358994,0.308905,-0.27722,1.463641,173.627811,252382.37201,15650.776158,1.6e-05,0.0,89.025425,0.769894,0.0,0.0,0.588124,120.0,21.371887,5.6936078260234275,-0.6680280000000001,500
1562783,1562577,1016,54,1000,5.718053,-0.674641,y,199188658,61885.424286,2305,34.0,30.0,4.539889,0.946378,0.829923,0.0,1.133213,17.277106,17.0,0.950632,-0.490492,5.148005,1.081042,2.030044,1.366923,79.547685,0.471464,0.289905,-0.17454,1.335434,0.303333,-0.226643,1.43545,173.685602,252222.596705,15560.613924,1.6e-05,0.052558,87.254816,0.769894,0.0,0.0,0.055859,4.702192,21.394084,5.6936078260234275,-0.6680280000000001,501
1564068,1563862,1016,54,1000,5.718053,-0.674641,g,199355865,61887.359551,2307,34.0,30.0,4.553631,1.033138,0.901239,0.0,1.407634,21.302181,21.712181,2.342978,0.662882,4.774554,0.790087,2.025066,1.748069,81.264302,0.904904,0.409019,-0.914063,1.573087,2.844984,-0.581041,1.624945,160.578909,249956.073334,4426.652282,5.4e-05,0.0,102.703923,0.588026,0.0,0.0,0.048198,4.6163,24.350955,5.703385895614057,-0.6680280000000001,502
1564097,1563891,1016,54,1000,5.718053,-0.674641,g,199357004,61887.372739,2307,34.0,30.0,5.240852,0.996574,0.871184,0.0,1.325588,21.349805,21.759805,2.348299,0.714085,4.857644,0.854716,2.016845,1.751571,81.276091,0.908957,0.409941,-0.84611,1.533351,2.889311,-0.509539,1.581703,160.426717,250237.22305,4375.817023,5.4e-05,0.0,98.296248,0.588026,0.0,0.0,0.054995,4.80134,24.427914,5.703385895614057,-0.6680280000000001,503
1564784,1564578,1016,54,1000,5.718053,-0.674641,u,199442513,61888.362419,2308,34.0,30.0,4.535094,1.353941,1.16494,0.125,1.370939,21.322989,21.982989,1.61735,-0.043563,4.809828,0.817488,2.021116,1.949427,82.154023,1.149621,0.444325,-1.106078,1.623572,7.252608,-0.567471,1.609163,148.753972,274134.410007,2278.511852,0.000136,0.0,100.754337,0.786283,0.0,0.0,0.054771,4.766485,22.788794,5.70827493040937,-0.6680280000000001,504
1566717,1566511,1016,54,1000,5.718053,-0.674641,i,199615205,61890.361173,2310,34.0,30.0,4.534101,0.75313,0.671073,0.0,1.345156,21.338081,19.978081,2.120903,0.474712,4.836385,0.838156,2.018582,2.340163,83.926841,1.658166,0.441735,-1.478779,2.773046,21.861954,-0.578112,1.601075,124.246949,353703.407207,628.005219,0.000617,0.0,99.363487,0.409764,0.0,0.0,0.054771,4.773627,23.732783,5.718053000000001,-0.6680280000000001,505
1566751,1566545,1016,54,1000,5.718053,-0.674641,i,199616578,61890.377064,2310,34.0,30.0,4.860325,0.724759,0.647752,0.0,1.261764,21.389763,20.029763,2.118896,0.529928,4.936505,0.914969,2.012963,2.344372,83.941041,1.663805,0.44135,-1.426145,2.18013,22.005428,-0.493308,1.551214,124.048291,354667.265433,619.347301,0.000624,0.0,94.744456,0.409764,0.0,0.0,0.402786,27.205926,23.807127,5.718053000000001,-0.6680280000000001,506
1567665,1567459,1016,54,1000,5.718053,-0.674641,r,199700889,61891.352885,2311,34.0,30.0,4.451667,0.861842,0.760434,0.0,1.379538,21.318043,21.038043,1.391904,-0.273679,4.801366,0.810864,2.022011,2.513156,84.80609,1.908717,0.402713,-1.315856,4.258655,31.475429,-0.62502,1.62258,111.745927,392745.537927,354.951277,0.001128,0.0,101.214334,0.486963,0.0,0.0,0.109817,5.541267,24.231787,5.722942034795315,-0.6680280000000001,507
1567701,1567495,1016,54,1000,5.718053,-0.674641,r,199702305,61891.369274,2311,34.0,30.0,5.260746,0.826088,0.731044,0.0,1.285479,21.3746,21.0946,1.406822,-0.200228,4.904627,0.891353,2.014001,2.516905,84.820737,1.914403,0.401748,-1.385961,3.997472,31.644414,-0.536091,1.569094,111.5376,393561.416249,350.589298,0.001139,0.0,96.076914,0.486963,0.0,0.0,0.048077,4.919252,24.315648,5.722942034795315,-0.6680280000000001,508
1572573,1572367,1016,54,1000,5.718053,-0.674641,y,200217668,61897.334128,2317,34.0,30.0,4.548416,1.13004,0.980893,0.0,1.39497,19.569497,17.3,2.784952,1.111263,4.78641,0.799294,2.023666,2.06911,90.101959,3.300814,-0.159901,0.153375,4.615875,91.983862,-0.737849,1.650915,32.893948,295162.662169,1535.386179,0.013183,404.564615,102.035034,0.826965,0.0,0.0,0.048077,4.617626,21.302964,5.75227496304473,-0.6680280000000001,509
1575673,1575467,1016,54,1000,5.718053,-0.674641,y,200476456,61900.329359,2320,34.0,30.0,4.540213,0.870011,0.767149,0.25,1.372797,18.743581,17.3,2.835242,1.17331,4.807968,0.816046,2.021308,1.397837,92.748078,4.043692,-0.405306,0.881516,4.702195,99.446609,-0.769161,1.650059,8.532378,249617.05106,14052.271997,0.023728,983.156449,100.853891,0.568488,0.0,0.0,0.048198,4.688387,21.590878,5.696052343421085,-0.664722,510
1578028,1577822,1016,54,1000,5.718053,-0.674641,r,201170631,61908.363786,2328,34.0,30.0,4.535924,0.895291,0.787929,0.0,1.126553,20.456218,20.415111,0.831113,-0.598053,5.162495,1.09225,2.03333,0.602902,99.821388,5.897787,-0.094196,0.754909,1.160312,40.688488,-0.596492,1.500026,100.732867,398260.744248,193377.842902,0.001785,137.004629,86.854306,0.625972,0.0,0.0,0.055859,4.754089,23.933989,5.7351646217836,-0.664722,511
1578072,1577866,1016,54,1000,5.718053,-0.674641,r,201172457,61908.384927,2328,34.0,30.0,6.681176,0.870686,0.767704,0.0,1.075426,20.493965,20.451569,1.053848,-0.245186,5.295691,1.194048,2.084766,0.605269,99.840092,5.900353,-0.092405,0.854371,1.039171,40.492076,-0.48239,1.439887,100.962033,397753.666669,191873.772087,0.001769,132.471435,83.738318,0.625972,0.0,0.0,0.054771,4.883199,23.988127,5.7351646217836,-0.664722,512
1582335,1582129,1016,54,1000,5.718053,-0.674641,i,202031970,61918.33299,2338,34.0,30.0,4.530136,0.680326,0.611228,0.0,1.136759,21.476529,20.116529,1.791358,0.344161,5.140499,1.075221,2.028477,2.471477,108.523472,1.846848,0.412601,-1.392984,2.239684,10.917893,-0.779576,1.553143,141.411175,383551.595802,407.258838,0.000226,0.0,87.46756,0.40917,0.0,0.0,0.054995,4.801996,23.928978999999998,5.718053000000001,-0.6614150000000001,513
1582368,1582162,1016,54,1000,5.718053,-0.674641,i,202033270,61918.348035,2338,34.0,30.0,6.516152,0.665751,0.599247,0.0,1.09646,21.507226,20.147226,1.735331,0.37202,5.235288,1.1482,2.055984,2.475231,108.536656,1.852169,0.411998,-1.326543,2.007164,11.023631,-0.698043,1.508447,141.217324,384388.15515,402.247037,0.000229,0.0,85.02923,0.40917,0.0,0.0,0.055859,5.302902,23.970858,5.718053000000001,-0.6614150000000001,514
1586640,1586434,1016,54,1000,5.718053,-0.674641,z,202889474,61928.257808,2348,34.0,30.0,4.531158,1.071778,0.933002,0.0,1.342841,18.765695,17.583905,0.759808,-0.885004,4.838846,0.840073,2.018367,1.273805,117.054554,4.193084,-0.429526,0.991812,4.723302,98.853136,-1.198525,1.838587,12.295386,262451.194763,21154.811953,0.021682,962.916822,99.237788,0.768158,0.0,0.0,0.048198,4.759336,22.010641,5.705830413011714,-0.658109,515
1586678,1586472,1016,54,1000,5.718053,-0.674641,z,202891058,61928.27614,2348,34.0,30.0,4.842281,1.026045,0.895409,0.0,1.248707,18.83709,17.656079,0.713738,-0.864493,4.954347,0.928681,2.012672,1.271225,117.07036,4.196433,-0.42969,0.895004,4.668694,98.894138,-1.102951,1.734496,12.072764,262783.193373,21335.566616,0.021798,900.552294,94.004352,0.768158,0.0,0.0,0.292135,31.070107,22.100336,5.705830413011714,-0.658109,516
1587600,1587394,1016,54,1000,5.718053,-0.674641,u,204181361,61943.210208,2363,34.0,30.0,4.544227,1.166053,1.010496,0.625,1.38395,21.315522,21.975522,2.532342,0.864406,4.796995,0.807516,2.022478,1.987174,129.513406,1.197313,0.447627,-1.159218,1.654224,2.868295,-1.433379,2.596841,160.498733,280305.926206,2011.793778,5.4e-05,0.0,101.449606,0.647726,0.0,0.0,0.048198,4.664195,22.942345,5.722942034795315,-0.654803,517
1587614,1587408,1016,54,1000,5.718053,-0.674641,u,204181936,61943.216862,2363,34.0,30.0,4.531994,1.145113,0.993283,0.625,1.342776,21.339494,21.999494,2.541147,0.896373,4.838916,0.840127,2.018361,1.989045,129.518878,1.199616,0.447866,-1.125149,1.628437,2.844111,-1.411385,2.383456,160.581917,280623.565277,1999.416878,5.4e-05,0.0,99.23425,0.647726,0.0,0.0,0.048198,4.759501,22.989479,5.722942034795315,-0.654803,518
1592986,1592779,1016,54,1000,5.718053,-0.674641,y,205220219,61955.234019,2375,34.0,30.0,4.520598,0.813191,0.720443,0.375,1.130689,19.693124,17.3,1.140824,-0.295855,5.153448,1.085246,2.031234,1.340903,138.929435,4.111478,-0.417736,0.646896,4.563712,87.355037,-1.33909,2.104598,41.660145,254727.63857,16955.013956,0.010615,364.975332,87.103166,0.61622,0.0,0.0,0.054771,4.853312,21.707788,5.730275586988286,-0.6514960000000001,519
1595475,1595268,1016,54,1000,5.718053,-0.674641,y,205493493,61958.396914,2378,34.0,30.0,4.532198,0.910915,0.800772,0.0,1.108136,18.354802,17.3,5.22359,0.331994,6.231358,1.125349,4.23784,0.735919,141.261352,4.901154,-0.415589,0.402454,4.449653,99.901565,-0.471948,1.367321,3.59583,368691.868306,124702.04656,0.026706,1465.025393,85.740375,0.743705,0.0,0.0,0.054771,4.743073,21.588634,5.698496860818743,-0.64819,520
1595483,1595276,1016,54,1000,5.718053,-0.674641,y,205493825,61958.400755,2378,34.0,30.0,4.530431,0.915906,0.804875,0.0,1.118275,18.358571,17.3,5.222975,0.352968,6.255552,1.106722,4.24505,0.735416,141.264158,4.90199,-0.415315,0.382878,4.440365,99.903949,-0.451556,1.357322,3.551997,368806.517159,124909.076705,0.026734,1459.036224,86.354777,0.743705,0.0,0.0,0.054771,4.753461,21.580876,5.698496860818743,-0.64819,521
1601509,1601302,1016,54,1000,5.718053,-0.674641,i,206004172,61964.307551,2384,34.0,30.0,4.233205,0.80089,0.710332,0.0,1.011837,19.774199,18.952032,0.252456,0.556898,5.771551,1.417691,3.416,0.798765,145.378338,6.132363,0.027222,0.917773,0.619741,72.972211,-0.952762,1.646588,62.64875,354313.525239,101356.881982,0.006135,339.790873,79.759199,0.618785,0.0,0.0,0.048077,7.67293,23.205857,5.7278310695906285,-0.64819,522
1601552,1601345,1016,54,1000,5.718053,-0.674641,i,206005962,61964.328268,2384,34.0,30.0,7.818088,0.805991,0.714525,0.0,1.0226,19.766388,18.943172,5.935279,0.507238,5.902074,1.36017,3.89236,0.801436,145.392332,6.134541,0.029131,0.9713,0.42041,72.797377,-0.840241,1.575277,62.874083,353701.843218,100467.816283,0.006097,342.138286,80.440867,0.618785,0.0,0.0,0.054995,4.879703,23.19356,5.7278310695906285,-0.64819,523
